Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-11-06,Pecho Inclinado Mancuerna,Chest,50.0,lbs,12,,,,""
2022-11-06,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-11-06,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-11-06,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-06,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-06,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-06,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-11-06,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-11-06,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-11-06,Pecho Inclinado Mancuerna,Chest,60.0,lbs,6,,,,""
2022-11-06,Pecho Inclinado Mancuerna,Chest,60.0,lbs,6,,,,""
2022-11-06,Pecho Inclinado Mancuerna,Chest,60.0,lbs,5,,,,""
2022-11-08,Running (Outdoor),Cardio,,,,7.0,km,1:00:00,""
2022-11-09,Curl Mancuernas Sentado,Biceps,30.0,lbs,14,,,,""
2022-11-09,Curl Mancuernas Sentado,Biceps,35.0,lbs,12,,,,""
2022-11-09,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-11-09,Curl Mancuernas Sentado,Biceps,30.0,lbs,8,,,,""
2022-11-09,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,8,,,,""
2022-11-09,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,13,,,,""
2022-11-09,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-11-09,Plano Máquina Robledo,Chest,61.0,lbs,12,,,,""
2022-11-09,Plano Máquina Robledo,Chest,68.0,lbs,10,,,,""
2022-11-09,Plano Máquina Robledo,Chest,75.0,lbs,6,,,,""
2022-11-09,Plano Máquina Robledo,Chest,68.0,lbs,8,,,,""
2022-11-09,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2022-11-09,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-11-09,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-11-09,Barras Libre Cerrado,Back,140.0,lbs,6,,,,""
2022-11-09,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-09,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-09,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-09,Fondos,Triceps,140.0,lbs,9,,,,""
2022-11-09,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-11-09,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-11-09,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-09,Biceps Polea Barra,Biceps,65.0,lbs,15,,,,""
2022-11-09,Biceps Polea Barra,Biceps,95.0,lbs,12,,,,""
2022-11-09,Biceps Polea Barra,Biceps,110.0,lbs,10,,,,""
2022-11-09,Biceps Polea Barra,Biceps,125.0,lbs,8,,,,""
2022-11-09,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-11-10,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-11-10,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,12,,,,""
2022-11-10,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,7,,,,""
2022-11-10,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,8,,,,""
2022-11-10,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,7,,,,""
2022-11-10,Hombro Vuelos Américas,Shoulders,80.0,lbs,8,,,,""
2022-11-10,Hombro Vuelos Américas,Shoulders,50.0,lbs,12,,,,""
2022-11-10,Hombro Vuelos Américas,Shoulders,85.0,lbs,6,,,,""
2022-11-10,Iso Lateral Hombro Máquina,Shoulders,45.0,lbs,15,,,,""
2022-11-10,Iso Lateral Hombro Máquina,Shoulders,70.0,lbs,6,,,,""
2022-11-10,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-11-10,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-11-10,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-10,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-10,Abs Cuerda Máquina,Abs,35.0,lbs,30,,,,""
2022-11-10,Abs Cuerda Máquina,Abs,49.0,lbs,25,,,,""
2022-11-10,Abs Cuerda Máquina,Abs,56.0,lbs,16,,,,""
2022-11-10,Iso Lateral Hombro Máquina,Shoulders,55.0,lbs,10,,,,""
2022-11-10,Abs Cuerda Máquina,Abs,56.0,lbs,18,,,,""
2022-11-12,Running (Outdoor),Cardio,,,,14.0,km,2:00:00,""
2022-11-13,Declinado Barra Pecho,Chest,60.0,lbs,12,,,,""
2022-11-13,Declinado Barra Pecho,Chest,70.0,lbs,8,,,,""
2022-11-13,Declinado Barra Pecho,Chest,75.0,lbs,5,,,,""
2022-11-13,Declinado Barra Pecho,Chest,80.0,lbs,2,,,,""
2022-11-13,Barras Libre Abierto,Back,140.0,lbs,13,,,,""
2022-11-13,Barras Libre Abierto,Back,140.0,lbs,11,,,,""
2022-11-13,Barras Libre Abierto,Back,140.0,lbs,10,,,,""
2022-11-13,Barras Libre Abierto,Back,140.0,lbs,6,,,,""
2022-11-13,Extension Triceps Maquina,Triceps,60.0,lbs,12,,,,""
2022-11-13,Extension Triceps Maquina,Triceps,67.0,lbs,10,,,,""
2022-11-13,Biceps Curl Maquina,Biceps,67.0,lbs,11,,,,""
2022-11-13,Biceps Curl Maquina,Biceps,74.0,lbs,8,,,,""
2022-11-13,Biceps Curl Maquina,Biceps,81.0,lbs,3,,,,""
2022-11-13,Biceps Curl Maquina,Biceps,74.0,lbs,7,,,,""
2022-11-13,Pecho Inclinado Mancuerna,Chest,50.0,lbs,10,,,,""
2022-11-13,Pecho Inclinado Mancuerna,Chest,60.0,lbs,8,,,,""
2022-11-13,Pecho Inclinado Mancuerna,Chest,60.0,lbs,6,,,,""
2022-11-13,Pecho Inclinado Mancuerna,Chest,65.0,lbs,5,,,,""
2022-11-13,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-11-13,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-11-13,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-13,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-13,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-13,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-11-13,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-11-13,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-11-13,Extension Triceps Maquina,Triceps,74.0,lbs,4,,,,""
2022-11-13,Extension Triceps Maquina,Triceps,74.0,lbs,5,,,,""
2022-11-14,Running (Treadmill),Cardio,,,,7.2,km,1:00:00,""
2022-11-16,Curl Mancuernas Sentado,Biceps,30.0,lbs,14,,,,""
2022-11-16,Curl Mancuernas Sentado,Biceps,35.0,lbs,12,,,,""
2022-11-16,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-11-16,Curl Mancuernas Sentado,Biceps,30.0,lbs,8,,,,""
2022-11-16,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,8,,,,""
2022-11-16,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,13,,,,""
2022-11-16,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-11-16,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-11-16,Plano Máquina Américas,Chest,70.0,lbs,12,,,,""
2022-11-16,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2022-11-16,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-11-16,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-11-16,Barras Libre Cerrado,Back,140.0,lbs,6,,,,""
2022-11-16,Fondos,Triceps,140.0,lbs,6,,,,""
2022-11-16,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-16,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-16,Fondos,Triceps,140.0,lbs,9,,,,""
2022-11-16,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-11-16,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-11-16,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-16,Plano Máquina Américas,Chest,90.0,lbs,7,,,,""
2022-11-16,Plano Máquina Américas,Chest,100.0,lbs,4,,,,""
2022-11-16,Plano Máquina Américas,Chest,80.0,lbs,7,,,,""
2022-11-16,Biceps Polea Barra,Biceps,80.0,lbs,12,,,,""
2022-11-16,Biceps Polea Barra,Biceps,110.0,lbs,9,,,,""
2022-11-16,Biceps Polea Barra,Biceps,125.0,lbs,6,,,,""
2022-11-17,Running (Outdoor),Cardio,,,,7.5,km,1:00:00,""
2022-11-19,Running (Treadmill),Cardio,,,,14.5,km,2:00:00,""
2022-11-20,Declinado Barra Pecho,Chest,60.0,lbs,10,,,,""
2022-11-20,Declinado Barra Pecho,Chest,75.0,lbs,5,,,,""
2022-11-20,Declinado Barra Pecho,Chest,80.0,lbs,3,,,,""
2022-11-20,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-11-20,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-11-20,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-11-20,Barras Libre Abierto,Back,140.0,lbs,6,,,,""
2022-11-20,Extension Triceps Maquina,Triceps,67.0,lbs,10,,,,""
2022-11-20,Extension Triceps Maquina,Triceps,74.0,lbs,4,,,,""
2022-11-20,Extension Triceps Maquina,Triceps,74.0,lbs,5,,,,""
2022-11-20,Biceps Curl Maquina,Biceps,67.0,lbs,11,,,,""
2022-11-20,Biceps Curl Maquina,Biceps,74.0,lbs,7,,,,""
2022-11-20,Biceps Curl Maquina,Biceps,81.0,lbs,3,,,,""
2022-11-20,Biceps Curl Maquina,Biceps,74.0,lbs,7,,,,""
2022-11-20,Pecho Inclinado Mancuerna,Chest,50.0,lbs,10,,,,""
2022-11-20,Pecho Inclinado Mancuerna,Chest,65.0,lbs,6,,,,""
2022-11-20,Pecho Inclinado Mancuerna,Chest,70.0,lbs,5,,,,""
2022-11-20,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-11-20,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-11-20,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-20,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-20,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-20,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-11-20,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-11-20,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-11-20,Declinado Barra Pecho,Chest,75.0,lbs,3,,,,""
2022-11-20,Extension Triceps Maquina,Triceps,67.0,lbs,12,,,,""
2022-11-20,Pecho Inclinado Mancuerna,Chest,65.0,lbs,7,,,,""
2022-11-21,Running (Treadmill),Cardio,,,,7.2,km,1:00:00,""
2022-11-22,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,10,,,,""
2022-11-22,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,11,,,,""
2022-11-22,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,7,,,,""
2022-11-22,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-11-22,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,13,,,,""
2022-11-22,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,8,,,,""
2022-11-22,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,5,,,,""
2022-11-22,Hombro Vuelos Américas,Shoulders,80.0,lbs,8,,,,""
2022-11-22,Iso Lateral Hombro Máquina,Shoulders,55.0,lbs,10,,,,""
2022-11-22,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-11-22,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-11-22,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-22,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-22,Abs Cuerda Máquina,Abs,56.0,lbs,20,,,,""
2022-11-22,Abs Cuerda Máquina,Abs,56.0,lbs,18,,,,""
2022-11-22,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,6,,,,""
2022-11-22,Hombro Militar Mancuerna,Shoulders,45.0,lbs,7,,,,""
2022-11-22,Hombro Militar Mancuerna,Shoulders,30.0,lbs,16,,,,""
2022-11-22,Hombro Militar Mancuerna,Shoulders,35.0,lbs,12,,,,""
2022-11-22,Hombro Militar Mancuerna,Shoulders,50.0,lbs,6,,,,""
2022-11-22,Abs Cuerda Máquina,Abs,63.0,lbs,12,,,,""
2022-11-22,Abs Cuerda Máquina,Abs,63.0,lbs,12,,,,""
2022-11-24,Curl Mancuernas Sentado,Biceps,30.0,lbs,8,,,,""
2022-11-24,Curl Mancuernas Sentado,Biceps,30.0,lbs,12,,,,""
2022-11-24,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-11-24,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-11-24,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,10,,,,""
2022-11-24,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,12,,,,""
2022-11-24,Triceps Detras De La Cabeza Mancuerna,Triceps,65.0,lbs,6,,,,""
2022-11-24,Triceps Detras De La Cabeza Mancuerna,Triceps,65.0,lbs,4,,,,""
2022-11-24,Plano Máquina Américas,Chest,80.0,lbs,7,,,,""
2022-11-24,Plano Máquina Robledo,Chest,68.0,lbs,8,,,,""
2022-11-24,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-11-24,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-11-24,Barras Libre Cerrado,Back,140.0,lbs,7,,,,""
2022-11-24,Barras Libre Cerrado,Back,140.0,lbs,6,,,,""
2022-11-24,Fondos,Triceps,140.0,lbs,10,,,,""
2022-11-24,Fondos,Triceps,140.0,lbs,8,,,,""
2022-11-24,Fondos,Triceps,140.0,lbs,9,,,,""
2022-11-24,Fondos,Triceps,140.0,lbs,9,,,,""
2022-11-24,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-11-24,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-11-24,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-24,Biceps Polea Barra,Biceps,80.0,lbs,12,,,,""
2022-11-24,Biceps Polea Barra,Biceps,110.0,lbs,9,,,,""
2022-11-24,Biceps Polea Barra,Biceps,125.0,lbs,6,,,,""
2022-11-24,Plano Máquina Robledo,Chest,75.0,lbs,7,,,,""
2022-11-24,Plano Máquina Robledo,Chest,82.0,lbs,4,,,,""
2022-11-24,Plano Máquina Robledo,Chest,68.0,lbs,8,,,,""
2022-11-25,Running (Treadmill),Cardio,,,,14.4,km,2:00:00,""
2022-11-26,Running (Treadmill),Cardio,,,,7.4,km,1:00:00,""
2022-11-27,Declinado Barra Pecho,Chest,60.0,lbs,12,,,,""
2022-11-27,Declinado Barra Pecho,Chest,70.0,lbs,8,,,,""
2022-11-27,Declinado Barra Pecho,Chest,80.0,lbs,3,,,,""
2022-11-27,Declinado Barra Pecho,Chest,75.0,lbs,4,,,,""
2022-11-27,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-11-27,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-11-27,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-11-27,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-11-27,Extension Triceps Maquina,Triceps,60.0,lbs,10,,,,""
2022-11-27,Extension Triceps Maquina,Triceps,67.0,lbs,8,,,,""
2022-11-27,Extension Triceps Maquina,Triceps,67.0,lbs,7,,,,""
2022-11-27,Biceps Curl Maquina,Biceps,60.0,lbs,10,,,,""
2022-11-27,Biceps Curl Maquina,Biceps,60.0,lbs,10,,,,""
2022-11-27,Biceps Curl Maquina,Biceps,67.0,lbs,7,,,,""
2022-11-27,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2022-11-27,Pecho Inclinado Mancuerna,Chest,50.0,lbs,14,,,,""
2022-11-27,Pecho Inclinado Mancuerna,Chest,70.0,lbs,5,,,,""
2022-11-27,Pecho Inclinado Mancuerna,Chest,75.0,lbs,3,,,,""
2022-11-27,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-11-27,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-11-27,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-27,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-11-27,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-11-27,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-11-27,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-11-27,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-11-27,Extension Triceps Maquina,Triceps,67.0,lbs,6,,,,""
2022-11-29,Maquina Lateral Hombro Con Discos,Shoulders,15.0,lbs,16,,,,""
2022-11-29,Maquina Lateral Hombro Con Discos,Shoulders,20.0,lbs,11,,,,""
2022-11-29,Maquina Lateral Hombro Con Discos,Shoulders,25.0,lbs,8,,,,""
2022-11-29,Maquina Lateral Hombro Con Discos,Shoulders,30.0,lbs,6,,,,""
2022-11-29,Hombro Apertura Gris Robledo,Shoulders,47.0,lbs,15,,,,""
2022-11-29,Hombro Apertura Gris Robledo,Shoulders,54.0,lbs,13,,,,""
2022-11-29,Hombro Apertura Gris Robledo,Shoulders,61.0,lbs,8,,,,""
2022-11-29,Hombro Apertura Gris Robledo,Shoulders,68.0,lbs,5,,,,""
2022-11-29,Hombro Vuelos Américas,Shoulders,80.0,lbs,8,,,,""
2022-11-29,Iso Lateral Hombro Máquina,Shoulders,55.0,lbs,10,,,,""
2022-11-29,Hombro Barra Al Frente,Shoulders,10.0,lbs,12,,,,""
2022-11-29,Hombro Barra Al Frente,Shoulders,12.5,lbs,10,,,,""
2022-11-29,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-29,Hombro Barra Al Frente,Shoulders,15.0,lbs,6,,,,""
2022-11-29,Abs Cuerda Máquina,Abs,49.0,lbs,25,,,,""
2022-11-29,Abs Cuerda Máquina,Abs,56.0,lbs,20,,,,""
2022-11-29,Abs Cuerda Máquina,Abs,63.0,lbs,14,,,,""
2022-11-29,Hombro Militar Mancuerna,Shoulders,35.0,lbs,10,,,,""
2022-11-29,Hombro Militar Mancuerna,Shoulders,40.0,lbs,10,,,,""
2022-11-29,Hombro Militar Mancuerna,Shoulders,50.0,lbs,6,,,,""
2022-11-29,Abs Cuerda Máquina,Abs,63.0,lbs,14,,,,""
2022-11-29,Hombro Militar Mancuerna,Shoulders,45.0,lbs,6,,,,""
2022-12-02,Running (Treadmill),Cardio,,,,14.5,km,2:00:00,""
2022-12-04,Declinado Barra Pecho,Chest,60.0,lbs,12,,,,""
2022-12-04,Declinado Barra Pecho,Chest,70.0,lbs,7,,,,""
2022-12-04,Declinado Barra Pecho,Chest,80.0,lbs,3,,,,""
2022-12-04,Declinado Barra Pecho,Chest,70.0,lbs,4,,,,""
2022-12-04,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-12-04,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-12-04,Barras Libre Abierto,Back,140.0,lbs,12,,,,""
2022-12-04,Barras Libre Abierto,Back,140.0,lbs,8,,,,""
2022-12-04,Biceps Curl Maquina,Biceps,60.0,lbs,12,,,,""
2022-12-04,Biceps Curl Maquina,Biceps,67.0,lbs,10,,,,""
2022-12-04,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2022-12-04,Extension Triceps Maquina,Triceps,60.0,lbs,12,,,,""
2022-12-04,Extension Triceps Maquina,Triceps,67.0,lbs,9,,,,""
2022-12-04,Extension Triceps Maquina,Triceps,67.0,lbs,8,,,,""
2022-12-04,Extension Triceps Maquina,Triceps,74.0,lbs,4,,,,""
2022-12-04,Pecho Inclinado Mancuerna,Chest,50.0,lbs,12,,,,""
2022-12-04,Pecho Inclinado Mancuerna,Chest,70.0,lbs,5,,,,""
2022-12-04,Pecho Inclinado Mancuerna,Chest,75.0,lbs,3,,,,""
2022-12-04,Jalon Individual Gris 2 Piso,Back,26.0,lbs,12,,,,""
2022-12-04,Jalon Individual Gris 2 Piso,Back,30.0,lbs,8,,,,""
2022-12-04,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-12-04,Jalon Individual Gris 2 Piso,Back,32.0,lbs,8,,,,""
2022-12-04,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-12-04,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-12-04,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-12-04,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-12-04,Biceps Curl Maquina,Biceps,81.0,lbs,4,,,,""
2022-12-04,Pecho Inclinado Mancuerna,Chest,55.0,lbs,8,,,,""
2022-12-05,Running (Treadmill),Cardio,,,,6.2,km,0:50:00,""
2022-12-06,Leg Extension Machine,Legs,33.0,lbs,12,,,,""
2022-12-06,Leg Extension Machine,Legs,47.0,lbs,10,,,,""
2022-12-06,Leg Extension Machine,Legs,54.0,lbs,6,,,,""
2022-12-06,Leg Extension Machine,Legs,61.0,lbs,8,,,,""
2022-12-06,Avanzada Caminata Infernal,Legs,5.0,lbs,4,,,,""
2022-12-06,Avanzada Caminata Infernal,Legs,5.0,lbs,4,,,,""
2022-12-06,Aductor Máquina,Legs,60.0,lbs,12,,,,""
2022-12-06,Aductor Máquina,Legs,75.0,lbs,13,,,,""
2022-12-06,Aductor Máquina,Legs,90.0,lbs,10,,,,""
2022-12-06,Aductor Máquina,Legs,90.0,lbs,10,,,,""
2022-12-06,Abductor Maquina,Legs,60.0,lbs,15,,,,""
2022-12-06,Abductor Maquina,Legs,75.0,lbs,12,,,,""
2022-12-06,Abductor Maquina,Legs,90.0,lbs,15,,,,""
2022-12-06,Abductor Maquina,Legs,105.0,lbs,15,,,,""
2022-12-06,Flexion Acostado,Legs,21.0,lbs,15,,,,""
2022-12-06,Flexion Acostado,Legs,28.0,lbs,12,,,,""
2022-12-06,Flexion Acostado,Legs,28.0,lbs,12,,,,""
2022-12-06,Flexion Acostado,Legs,35.0,lbs,8,,,,""
2022-12-08,Curl Mancuernas Sentado,Biceps,25.0,lbs,16,,,,""
2022-12-08,Curl Mancuernas Sentado,Biceps,30.0,lbs,12,,,,""
2022-12-08,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2022-12-08,Curl Mancuernas Sentado,Biceps,30.0,lbs,8,,,,""
2022-12-08,Triceps Detras De La Cabeza Mancuerna,Triceps,50.0,lbs,13,,,,""
2022-12-08,Triceps Detras De La Cabeza Mancuerna,Triceps,55.0,lbs,11,,,,""
2022-12-08,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-12-08,Triceps Detras De La Cabeza Mancuerna,Triceps,60.0,lbs,8,,,,""
2022-12-08,Plano Máquina Américas,Chest,80.0,lbs,8,,,,""
2022-12-08,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2022-12-08,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2022-12-08,Barras Libre Cerrado,Back,140.0,lbs,7,,,,""
2022-12-08,Barras Libre Cerrado,Back,140.0,lbs,6,,,,""
2022-12-08,Fondos,Triceps,140.0,lbs,11,,,,""
2022-12-08,Fondos,Triceps,140.0,lbs,12,,,,""
2022-12-08,Fondos,Triceps,140.0,lbs,9,,,,""
2022-12-08,Fondos,Triceps,140.0,lbs,9,,,,""
2022-12-08,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2022-12-08,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2022-12-08,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-12-08,Biceps Polea Barra,Biceps,80.0,lbs,12,,,,""
2022-12-08,Biceps Polea Barra,Biceps,110.0,lbs,9,,,,""
2022-12-08,Biceps Polea Barra,Biceps,125.0,lbs,6,,,,""
2022-12-08,Plano Máquina Américas,Chest,90.0,lbs,6,,,,""
2022-12-08,Plano Máquina Américas,Chest,100.0,lbs,3,,,,""
2022-12-08,Plano Máquina Américas,Chest,80.0,lbs,9,,,,""
2022-12-10,Running (Outdoor),Cardio,,,,16.0,km,2:00:00,""
2022-12-11,Declinado Barra Pecho,Chest,60.0,lbs,13,,,,""
2022-12-11,Declinado Barra Pecho,Chest,75.0,lbs,6,,,,""
2022-12-11,Declinado Barra Pecho,Chest,87.5,lbs,1,,,,""
2022-12-11,Declinado Barra Pecho,Chest,75.0,lbs,4,,,,""
2022-12-11,Jalón Polea Abierto,Back,140.0,lbs,15,,,,""
2022-12-11,Jalón Polea Abierto,Back,150.0,lbs,11,,,,""
2022-12-11,Jalón Polea Abierto,Back,185.0,lbs,6,,,,""
2022-12-11,Jalón Polea Abierto,Back,215.0,lbs,1,,,,""
2022-12-11,Biceps Curl Maquina,Biceps,60.0,lbs,15,,,,""
2022-12-11,Biceps Curl Maquina,Biceps,74.0,lbs,6,,,,""
2022-12-11,Biceps Curl Maquina,Biceps,81.0,lbs,5,,,,""
2022-12-11,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2022-12-11,Extension Triceps Maquina,Triceps,60.0,lbs,13,,,,""
2022-12-11,Extension Triceps Maquina,Triceps,67.0,lbs,12,,,,""
2022-12-11,Extension Triceps Maquina,Triceps,74.0,lbs,6,,,,""
2022-12-11,Extension Triceps Maquina,Triceps,67.0,lbs,9,,,,""
2022-12-11,Pecho Inclinado Mancuerna,Chest,50.0,lbs,14,,,,""
2022-12-11,Pecho Inclinado Mancuerna,Chest,70.0,lbs,5,,,,""
2022-12-11,Pecho Inclinado Mancuerna,Chest,75.0,lbs,3,,,,""
2022-12-11,Remo Polea Normal,Back,110.0,lbs,16,,,,""
2022-12-11,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2022-12-11,Abdomen Crunch Maquina,Abs,65.0,lbs,13,,,,""
2022-12-11,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2022-12-11,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2022-12-11,Remo Polea Normal,Back,150.0,lbs,8,,,,""
2022-12-11,Remo Polea Normal,Back,210.0,lbs,3,,,,""
2022-12-11,Remo Polea Normal,Back,150.0,lbs,10,,,,""
2022-12-11,Pecho Inclinado Mancuerna,Chest,60.0,lbs,6,,,,""
2022-12-12,Running (Treadmill),Cardio,,,,6.2,km,0:50:00,""
2022-12-13,Abductor Maquina,Legs,60.0,lbs,20,,,,""
2022-12-13,Abductor Maquina,Legs,90.0,lbs,15,,,,""
